"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","task","block_type","img_idx","block_id","value","img_index","pair_type","correct_side"
"","","","","","html-button-response","111","436635","0.0-111.0","","4223","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/info_2_3.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/story_7_3.png"" class=""small-image"">
            </div>","1","final_choice","","","","","3","info_vs_story_cross","Left"
"","","","","","html-button-response","112","440131","0.0-112.0","","3495","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/story_3_4.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/story_4_4.png"" class=""small-image"">
            </div>","0","final_choice","","","","","4","story_vs_story","Left"
"","","","","","html-button-response","113","444635","0.0-113.0","","4503","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/info_6_2.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/info_1_2.png"" class=""small-image"">
            </div>","0","final_choice","","","","","2","info_vs_info","Right"
"","","","","","html-button-response","114","453754","0.0-114.0","","9118","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/info_2_6_b.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/story_7_6_b.png"" class=""small-image"">
            </div>","1","final_choice","","","","","6","info_vs_story_cross","Left"
"","","","","","html-button-response","115","455914","0.0-115.0","","2159","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/info_5_2.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/story_8_2.png"" class=""small-image"">
            </div>","1","final_choice","","","","","2","story_vs_info_cross","Right"
"","","","","","html-button-response","116","468883","0.0-116.0","","12967","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/info_6_5.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/info_1_5.png"" class=""small-image"">
            </div>","1","final_choice","","","","","5","info_vs_info","Right"
"","","","","","html-button-response","117","477315","0.0-117.0","","8430","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/story_3_5.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/story_4_5.png"" class=""small-image"">
            </div>","1","final_choice","","","","","5","story_vs_story","Left"
"","","","","","html-button-response","118","495298","0.0-118.0","","17983","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/info_5_6_b.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/story_8_6_b.png"" class=""small-image"">
            </div>","1","final_choice","","","","","6","story_vs_info_cross","Right"
"","","","","","html-button-response","119","497667","0.0-119.0","","2367","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/story_7_2.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/info_2_2.png"" class=""small-image"">
            </div>","0","final_choice","","","","","2","info_vs_story_cross","Right"
"","","","","","html-button-response","120","500194","0.0-120.0","","2526","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/info_2_1.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/story_7_1.png"" class=""small-image"">
            </div>","1","final_choice","","","","","1","info_vs_story_cross","Left"
"","","","","","html-button-response","121","506675","0.0-121.0","","6479","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/info_1_1.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/info_6_1.png"" class=""small-image"">
            </div>","0","final_choice","","","","","1","info_vs_info","Left"
"","","","","","html-button-response","122","511194","0.0-122.0","","4518","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/story_4_6_b.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/story_3_6_b.png"" class=""small-image"">
            </div>","1","final_choice","","","","","6","story_vs_story","Right"
"","","","","","html-button-response","123","525178","0.0-123.0","","13983","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/info_5_3.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/story_8_3.png"" class=""small-image"">
            </div>","1","final_choice","","","","","3","story_vs_info_cross","Right"
"","","","","","html-button-response","124","532059","0.0-124.0","","6880","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/info_2_5.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/story_7_5.png"" class=""small-image"">
            </div>","0","final_choice","","","","","5","info_vs_story_cross","Left"
"","","","","","html-button-response","125","545362","0.0-125.0","","13302","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/info_6_3.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/info_1_3.png"" class=""small-image"">
            </div>","1","final_choice","","","","","3","info_vs_info","Right"
"","","","","","html-button-response","126","548723","0.0-126.0","","3359","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/story_4_1.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/story_3_1.png"" class=""small-image"">
            </div>","0","final_choice","","","","","1","story_vs_story","Right"
"","","","","","html-button-response","127","571466","0.0-127.0","","22741","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/story_3_3.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/story_4_3.png"" class=""small-image"">
            </div>","1","final_choice","","","","","3","story_vs_story","Left"
"","","","","","html-button-response","128","575898","0.0-128.0","","4431","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/story_8_4.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/info_5_4.png"" class=""small-image"">
            </div>","1","final_choice","","","","","4","story_vs_info_cross","Left"
"","","","","","html-button-response","129","586531","0.0-129.0","","10631","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/info_2_4.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/story_7_4.png"" class=""small-image"">
            </div>","1","final_choice","","","","","4","info_vs_story_cross","Left"
"","","","","","html-button-response","130","603546","0.0-130.0","","17014","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/story_8_5.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/info_5_5.png"" class=""small-image"">
            </div>","0","final_choice","","","","","5","story_vs_info_cross","Left"
"","","","","","html-button-response","131","613227","0.0-131.0","","9679","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/info_1_4.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/info_6_4.png"" class=""small-image"">
            </div>","0","final_choice","","","","","4","info_vs_info","Left"
"","","","","","html-button-response","132","617114","0.0-132.0","","3887","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/info_5_1.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/story_8_1.png"" class=""small-image"">
            </div>","1","final_choice","","","","","1","story_vs_info_cross","Right"
"","","","","","html-button-response","133","618762","0.0-133.0","","1647","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/info_1_6_b.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/info_6_6_b.png"" class=""small-image"">
            </div>","1","final_choice","","","","","6","info_vs_info","Left"
"","","","","","survey-text","134","709354","0.0-134.0","","90395","","{""general_strategy"":""The objects that would lead to a higher financial profit were grouped together"",""connection_logic"":""Yes, The items that would create a higher profit were closer together"",""specific_cues"":""no""}","","","","","","","",""
