"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","task","block_type","img_idx","block_id","value","img_index","pair_type","correct_side"
"","","","","","html-button-response","111","558803","0.0-111.0","","8735","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/story_2_6_b.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/info_7_6_b.png"" class=""small-image"">
            </div>","1","final_choice","","","","","6","story_vs_info_cross","Left"
"","","","","","html-button-response","112","566045","0.0-112.0","","7239","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/story_2_2.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/info_7_2.png"" class=""small-image"">
            </div>","0","final_choice","","","","","2","story_vs_info_cross","Left"
"","","","","","html-button-response","113","576289","0.0-113.0","","10241","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/info_8_3.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/info_1_3.png"" class=""small-image"">
            </div>","0","final_choice","","","","","3","info_vs_info","Left"
"","","","","","html-button-response","114","580189","0.0-114.0","","3898","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/info_5_1.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/story_3_1.png"" class=""small-image"">
            </div>","1","final_choice","","","","","1","info_vs_story_cross","Left"
"","","","","","html-button-response","115","585019","0.0-115.0","","4827","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/info_8_5.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/info_1_5.png"" class=""small-image"">
            </div>","0","final_choice","","","","","5","info_vs_info","Left"
"","","","","","html-button-response","116","590397","0.0-116.0","","5376","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/info_7_3.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/story_2_3.png"" class=""small-image"">
            </div>","1","final_choice","","","","","3","story_vs_info_cross","Right"
"","","","","","html-button-response","117","594527","0.0-117.0","","4128","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/story_3_4.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/info_5_4.png"" class=""small-image"">
            </div>","0","final_choice","","","","","4","info_vs_story_cross","Right"
"","","","","","html-button-response","118","598036","0.0-118.0","","3507","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/story_4_3.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/story_6_3.png"" class=""small-image"">
            </div>","0","final_choice","","","","","3","story_vs_story","Left"
"","","","","","html-button-response","119","602462","0.0-119.0","","4423","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/story_4_5.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/story_6_5.png"" class=""small-image"">
            </div>","0","final_choice","","","","","5","story_vs_story","Left"
"","","","","","html-button-response","120","608973","0.0-120.0","","6508","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/info_7_5.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/story_2_5.png"" class=""small-image"">
            </div>","0","final_choice","","","","","5","story_vs_info_cross","Right"
"","","","","","html-button-response","121","612523","0.0-121.0","","3548","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/story_4_1.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/story_6_1.png"" class=""small-image"">
            </div>","1","final_choice","","","","","1","story_vs_story","Left"
"","","","","","html-button-response","122","618571","0.0-122.0","","6045","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/story_4_2.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/story_6_2.png"" class=""small-image"">
            </div>","0","final_choice","","","","","2","story_vs_story","Left"
"","","","","","html-button-response","123","623091","0.0-123.0","","4517","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/info_8_1.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/info_1_1.png"" class=""small-image"">
            </div>","0","final_choice","","","","","1","info_vs_info","Left"
"","","","","","html-button-response","124","626025","0.0-124.0","","2931","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/info_5_3.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/story_3_3.png"" class=""small-image"">
            </div>","1","final_choice","","","","","3","info_vs_story_cross","Left"
"","","","","","html-button-response","125","631383","0.0-125.0","","5356","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/info_7_4.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/story_2_4.png"" class=""small-image"">
            </div>","1","final_choice","","","","","4","story_vs_info_cross","Right"
"","","","","","html-button-response","126","636123","0.0-126.0","","4738","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/info_5_6_b.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/story_3_6_b.png"" class=""small-image"">
            </div>","1","final_choice","","","","","6","info_vs_story_cross","Left"
"","","","","","html-button-response","127","639341","0.0-127.0","","3216","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/story_2_1.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/info_7_1.png"" class=""small-image"">
            </div>","0","final_choice","","","","","1","story_vs_info_cross","Left"
"","","","","","html-button-response","128","642267","0.0-128.0","","2924","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/story_6_4.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/story_4_4.png"" class=""small-image"">
            </div>","1","final_choice","","","","","4","story_vs_story","Right"
"","","","","","html-button-response","129","645681","0.0-129.0","","3411","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/info_5_5.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/story_3_5.png"" class=""small-image"">
            </div>","0","final_choice","","","","","5","info_vs_story_cross","Left"
"","","","","","html-button-response","130","649147","0.0-130.0","","3464","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/info_5_2.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/story_3_2.png"" class=""small-image"">
            </div>","1","final_choice","","","","","2","info_vs_story_cross","Left"
"","","","","","html-button-response","131","654271","0.0-131.0","","5121","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/info_1_6_b.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/info_8_6_b.png"" class=""small-image"">
            </div>","1","final_choice","","","","","6","info_vs_info","Right"
"","","","","","html-button-response","132","658911","0.0-132.0","","4638","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/story_4_6_b.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/story_6_6_b.png"" class=""small-image"">
            </div>","0","final_choice","","","","","6","story_vs_story","Left"
"","","","","","html-button-response","133","664555","0.0-133.0","","5641","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/info_8_2.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/info_1_2.png"" class=""small-image"">
            </div>","0","final_choice","","","","","2","info_vs_info","Left"
"","","","","","survey-text","134","856113","0.0-134.0","","191542","","{""general_strategy"":""I remembered that the bike was sold for $100 so i picked images that could lead to that outcome."",""connection_logic"":""I'm not sure if there was a connection between how the images in a sequence related to one another and the final financial value."",""specific_cues"":""there were not any images that i felt were more telling or provided more information about the upcoming profit.""}","","","","","","","",""
