"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","view_history","rt","stimulus","response","task","block_type","img_idx","block_id","value","img_index","pair_type","correct_side"
"","","","","","html-button-response","111","476540","0.0-111.0","","24807","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/story_4_2.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/info_7_2.png"" class=""small-image"">
            </div>","1","final_choice","","","","","2","info_vs_story_cross","Right"
"","","","","","html-button-response","112","489160","0.0-112.0","","12619","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/info_8_1.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/info_5_1.png"" class=""small-image"">
            </div>","1","final_choice","","","","","1","info_vs_info","Right"
"","","","","","html-button-response","113","508099","0.0-113.0","","18939","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/story_4_5.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/info_7_5.png"" class=""small-image"">
            </div>","1","final_choice","","","","","5","info_vs_story_cross","Right"
"","","","","","html-button-response","114","517151","0.0-114.0","","9051","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/info_2_1.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/story_3_1.png"" class=""small-image"">
            </div>","1","final_choice","","","","","1","story_vs_info_cross","Right"
"","","","","","html-button-response","115","522840","0.0-115.0","","5688","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/info_7_1.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/story_4_1.png"" class=""small-image"">
            </div>","0","final_choice","","","","","1","info_vs_story_cross","Left"
"","","","","","html-button-response","116","527569","0.0-116.0","","4727","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/story_6_3.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/story_1_3.png"" class=""small-image"">
            </div>","0","final_choice","","","","","3","story_vs_story","Left"
"","","","","","html-button-response","117","544800","0.0-117.0","","17230","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/info_5_4.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/info_8_4.png"" class=""small-image"">
            </div>","1","final_choice","","","","","4","info_vs_info","Left"
"","","","","","html-button-response","118","552528","0.0-118.0","","7728","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/info_5_2.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/info_8_2.png"" class=""small-image"">
            </div>","1","final_choice","","","","","2","info_vs_info","Left"
"","","","","","html-button-response","119","555607","0.0-119.0","","3078","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/info_2_5.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/story_3_5.png"" class=""small-image"">
            </div>","1","final_choice","","","","","5","story_vs_info_cross","Right"
"","","","","","html-button-response","120","560748","0.0-120.0","","5140","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/info_2_6_b.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/story_3_6_b.png"" class=""small-image"">
            </div>","1","final_choice","","","","","6","story_vs_info_cross","Right"
"","","","","","html-button-response","121","563536","0.0-121.0","","2788","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/story_1_2.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/story_6_2.png"" class=""small-image"">
            </div>","1","final_choice","","","","","2","story_vs_story","Right"
"","","","","","html-button-response","122","568178","0.0-122.0","","4641","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/info_7_4.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/story_4_4.png"" class=""small-image"">
            </div>","0","final_choice","","","","","4","info_vs_story_cross","Left"
"","","","","","html-button-response","123","572190","0.0-123.0","","4012","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/story_6_6_b.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/story_1_6_b.png"" class=""small-image"">
            </div>","0","final_choice","","","","","6","story_vs_story","Left"
"","","","","","html-button-response","124","576324","0.0-124.0","","4134","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/info_7_3.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/story_4_3.png"" class=""small-image"">
            </div>","0","final_choice","","","","","3","info_vs_story_cross","Left"
"","","","","","html-button-response","125","578999","0.0-125.0","","2674","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/story_6_4.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/story_1_4.png"" class=""small-image"">
            </div>","0","final_choice","","","","","4","story_vs_story","Left"
"","","","","","html-button-response","126","583169","0.0-126.0","","4169","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/info_2_3.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/story_3_3.png"" class=""small-image"">
            </div>","1","final_choice","","","","","3","story_vs_info_cross","Right"
"","","","","","html-button-response","127","586167","0.0-127.0","","2998","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/story_6_5.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/story_1_5.png"" class=""small-image"">
            </div>","0","final_choice","","","","","5","story_vs_story","Left"
"","","","","","html-button-response","128","594826","0.0-128.0","","8658","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/info_8_5.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/info_5_5.png"" class=""small-image"">
            </div>","1","final_choice","","","","","5","info_vs_info","Right"
"","","","","","html-button-response","129","600321","0.0-129.0","","5495","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/info_5_6_b.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/info_8_6_b.png"" class=""small-image"">
            </div>","0","final_choice","","","","","6","info_vs_info","Left"
"","","","","","html-button-response","130","604023","0.0-130.0","","3701","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/story_4_6_b.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/info_7_6_b.png"" class=""small-image"">
            </div>","1","final_choice","","","","","6","info_vs_story_cross","Right"
"","","","","","html-button-response","131","609987","0.0-131.0","","5963","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/info_5_3.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/info_8_3.png"" class=""small-image"">
            </div>","0","final_choice","","","","","3","info_vs_info","Left"
"","","","","","html-button-response","132","613145","0.0-132.0","","3157","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/info_2_4.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/story_3_4.png"" class=""small-image"">
            </div>","1","final_choice","","","","","4","story_vs_info_cross","Right"
"","","","","","html-button-response","133","616364","0.0-133.0","","3219","
            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image will lead to a <b>financial profit</b>?</h3></div>
            <div class=""stimulus-container"" style=""display: flex; flex-direction: row; width: 800px; justify-content: center; gap: 30px;"">
                <img src=""images_story_vs_info_2/story_6_1.png"" class=""small-image"">
                <img src=""images_story_vs_info_2/story_1_1.png"" class=""small-image"">
            </div>","0","final_choice","","","","","1","story_vs_story","Left"
"","","","","","survey-text","134","798704","0.0-134.0","","182334","","{""general_strategy"":""Yes, i noticed a pattern. Most of the items are somewhat tied to items that yield a profit and that that yield no profit"",""connection_logic"":""No, i wouldn`t say they are related, because all of the items in the real sense should have a price tag to them, because they are not free to nature"",""specific_cues"":""Yes, some were.""}","","","","","","","",""
