"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","folder","sequence_type","valuable_image_index","reward_type","correct_choice","distance_from_x","target_X","chosen_image_index","is_x_plus_dist"
"","","","","","html-keyboard-response","53","472693","0.0-48.0-0.0","355ABD008A5543ED8DEC8FBBA70942B6","019dace2-3388-7d83-9320-cc0f11206161","019dace1-3b72-7c36-99cf-d8dc6e2d3275","","null","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_5.png"" class=""small-image"">
                                <img src=""images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_3.png"" class=""small-image"">
                            </div>","null","","","","","","","","","",""
"","","","","","html-button-response","54","515680","0.0-48.0-1.0","355ABD008A5543ED8DEC8FBBA70942B6","019dace2-3388-7d83-9320-cc0f11206161","019dace1-3b72-7c36-99cf-d8dc6e2d3275","","42984","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_5.png"" class=""small-image"">
                                <img src=""images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_3.png"" class=""small-image"">
                            </div>","0","part3_choice_neighbors","maintaining_a_car_semantic","semantic_sequence","","","","1","4","5","1"
"","","","","","html-keyboard-response","55","518682","0.0-49.0-0.0","355ABD008A5543ED8DEC8FBBA70942B6","019dace2-3388-7d83-9320-cc0f11206161","019dace1-3b72-7c36-99cf-d8dc6e2d3275","","null","<div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/semantic_sequence/housework_semantic/housework_semantic_6.png"" class=""small-image"">
                                <img src=""images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_4.png"" class=""small-image"">
                            </div>","null","","","","","","","","","",""
"","","","","","html-button-response","56","537167","0.0-49.0-1.0","355ABD008A5543ED8DEC8FBBA70942B6","019dace2-3388-7d83-9320-cc0f11206161","019dace1-3b72-7c36-99cf-d8dc6e2d3275","","18483","<div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/semantic_sequence/housework_semantic/housework_semantic_6.png"" class=""small-image"">
                                <img src=""images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_4.png"" class=""small-image"">
                            </div>","0","part3_valuable_vs_neutral_direct","","","","","true","","","",""
"","","","","","html-keyboard-response","57","540172","0.0-50.0-0.0","355ABD008A5543ED8DEC8FBBA70942B6","019dace2-3388-7d83-9320-cc0f11206161","019dace1-3b72-7c36-99cf-d8dc6e2d3275","","null","<div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_5.png"" class=""small-image"">
                                <img src=""images/causal_sequence/coin_causal/coin_causal_4.png"" class=""small-image"">
                            </div>","null","","","","","","","","","",""
"","","","","","html-button-response","58","545111","0.0-50.0-1.0","355ABD008A5543ED8DEC8FBBA70942B6","019dace2-3388-7d83-9320-cc0f11206161","019dace1-3b72-7c36-99cf-d8dc6e2d3275","","4933","<div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_5.png"" class=""small-image"">
                                <img src=""images/causal_sequence/coin_causal/coin_causal_4.png"" class=""small-image"">
                            </div>","0","part3_valuable_vs_neutral_direct","","","","","true","","","",""
"","","","","","html-keyboard-response","59","548114","0.0-51.0-0.0","355ABD008A5543ED8DEC8FBBA70942B6","019dace2-3388-7d83-9320-cc0f11206161","019dace1-3b72-7c36-99cf-d8dc6e2d3275","","null","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_1.png"" class=""small-image"">
                                <img src=""images/semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_7.png"" class=""small-image"">
                            </div>","null","","","","","","","","","",""
"","","","","","html-button-response","60","550085","0.0-51.0-1.0","355ABD008A5543ED8DEC8FBBA70942B6","019dace2-3388-7d83-9320-cc0f11206161","019dace1-3b72-7c36-99cf-d8dc6e2d3275","","1969","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_1.png"" class=""small-image"">
                                <img src=""images/semantic_sequence/kitchen_operations_semantic/kitchen_operations_semantic_7.png"" class=""small-image"">
                            </div>","0","part3_choice_neighbors","kitchen_operations_semantic","semantic_sequence","","","","3","4","1","0"
"","","","","","html-keyboard-response","61","553088","0.0-52.0-0.0","355ABD008A5543ED8DEC8FBBA70942B6","019dace2-3388-7d83-9320-cc0f11206161","019dace1-3b72-7c36-99cf-d8dc6e2d3275","","null","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_1.png"" class=""small-image"">
                                <img src=""images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_7.png"" class=""small-image"">
                            </div>","null","","","","","","","","","",""
"","","","","","html-button-response","62","554864","0.0-52.0-1.0","355ABD008A5543ED8DEC8FBBA70942B6","019dace2-3388-7d83-9320-cc0f11206161","019dace1-3b72-7c36-99cf-d8dc6e2d3275","","1775","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_1.png"" class=""small-image"">
                                <img src=""images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_7.png"" class=""small-image"">
                            </div>","0","part3_choice_neighbors","maintaining_a_car_semantic","semantic_sequence","","","","3","4","1","0"
"","","","","","html-keyboard-response","63","557872","0.0-53.0-0.0","355ABD008A5543ED8DEC8FBBA70942B6","019dace2-3388-7d83-9320-cc0f11206161","019dace1-3b72-7c36-99cf-d8dc6e2d3275","","null","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/causal_sequence/package_causal/package_causal_5.png"" class=""small-image"">
                                <img src=""images/causal_sequence/package_causal/package_causal_3.png"" class=""small-image"">
                            </div>","null","","","","","","","","","",""
"","","","","","html-button-response","64","567643","0.0-53.0-1.0","355ABD008A5543ED8DEC8FBBA70942B6","019dace2-3388-7d83-9320-cc0f11206161","019dace1-3b72-7c36-99cf-d8dc6e2d3275","","9765","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/causal_sequence/package_causal/package_causal_5.png"" class=""small-image"">
                                <img src=""images/causal_sequence/package_causal/package_causal_3.png"" class=""small-image"">
                            </div>","0","part3_choice_neighbors","package_causal","causal_sequence","","","","1","4","5","1"
"","","","","","html-keyboard-response","65","570647","0.0-54.0-0.0","355ABD008A5543ED8DEC8FBBA70942B6","019dace2-3388-7d83-9320-cc0f11206161","019dace1-3b72-7c36-99cf-d8dc6e2d3275","","null","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/causal_sequence/dog_causal/dog_causal_3.png"" class=""small-image"">
                                <img src=""images/causal_sequence/dog_causal/dog_causal_9.png"" class=""small-image"">
                            </div>","null","","","","","","","","","",""
"","","","","","html-button-response","66","590678","0.0-54.0-1.0","355ABD008A5543ED8DEC8FBBA70942B6","019dace2-3388-7d83-9320-cc0f11206161","019dace1-3b72-7c36-99cf-d8dc6e2d3275","","20029","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/causal_sequence/dog_causal/dog_causal_3.png"" class=""small-image"">
                                <img src=""images/causal_sequence/dog_causal/dog_causal_9.png"" class=""small-image"">
                            </div>","1","part3_choice_neighbors","dog_causal","causal_sequence","","","","3","6","9","1"
"","","","","","html-keyboard-response","67","593681","0.0-55.0-0.0","355ABD008A5543ED8DEC8FBBA70942B6","019dace2-3388-7d83-9320-cc0f11206161","019dace1-3b72-7c36-99cf-d8dc6e2d3275","","null","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_3.png"" class=""small-image"">
                                <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_7.png"" class=""small-image"">
                            </div>","null","","","","","","","","","",""
"","","","","","html-button-response","68","597370","0.0-55.0-1.0","355ABD008A5543ED8DEC8FBBA70942B6","019dace2-3388-7d83-9320-cc0f11206161","019dace1-3b72-7c36-99cf-d8dc6e2d3275","","3688","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_3.png"" class=""small-image"">
                                <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_7.png"" class=""small-image"">
                            </div>","0","part3_choice_neighbors","self_care_activities_semantic","semantic_sequence","","","","2","5","3","0"
"","","","","","html-keyboard-response","69","600373","0.0-56.0-0.0","355ABD008A5543ED8DEC8FBBA70942B6","019dace2-3388-7d83-9320-cc0f11206161","019dace1-3b72-7c36-99cf-d8dc6e2d3275","","null","<div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_5.png"" class=""small-image"">
                                <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_4.png"" class=""small-image"">
                            </div>","null","","","","","","","","","",""
"","","","","","html-button-response","70","622419","0.0-56.0-1.0","355ABD008A5543ED8DEC8FBBA70942B6","019dace2-3388-7d83-9320-cc0f11206161","019dace1-3b72-7c36-99cf-d8dc6e2d3275","","22044","<div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_5.png"" class=""small-image"">
                                <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_4.png"" class=""small-image"">
                            </div>","0","part3_valuable_vs_neutral_direct","","","","","false","","","",""
"","","","","","html-keyboard-response","71","625422","0.0-57.0-0.0","355ABD008A5543ED8DEC8FBBA70942B6","019dace2-3388-7d83-9320-cc0f11206161","019dace1-3b72-7c36-99cf-d8dc6e2d3275","","null","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/causal_sequence/museum_causal/museum_causal_4.png"" class=""small-image"">
                                <img src=""images/causal_sequence/museum_causal/museum_causal_ten.png"" class=""small-image"">
                            </div>","null","","","","","","","","","",""
"","","","","","html-button-response","72","655013","0.0-57.0-1.0","355ABD008A5543ED8DEC8FBBA70942B6","019dace2-3388-7d83-9320-cc0f11206161","019dace1-3b72-7c36-99cf-d8dc6e2d3275","","29587","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/causal_sequence/museum_causal/museum_causal_4.png"" class=""small-image"">
                                <img src=""images/causal_sequence/museum_causal/museum_causal_ten.png"" class=""small-image"">
                            </div>","1","part3_choice_neighbors","museum_causal","causal_sequence","","","","3","7","10","1"
"","","","","","html-keyboard-response","73","658019","0.0-58.0-0.0","355ABD008A5543ED8DEC8FBBA70942B6","019dace2-3388-7d83-9320-cc0f11206161","019dace1-3b72-7c36-99cf-d8dc6e2d3275","","null","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_3.png"" class=""small-image"">
                                <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_9.png"" class=""small-image"">
                            </div>","null","","","","","","","","","",""
"","","","","","html-button-response","74","678747","0.0-58.0-1.0","355ABD008A5543ED8DEC8FBBA70942B6","019dace2-3388-7d83-9320-cc0f11206161","019dace1-3b72-7c36-99cf-d8dc6e2d3275","","20721","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_3.png"" class=""small-image"">
                                <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_9.png"" class=""small-image"">
                            </div>","1","part3_choice_neighbors","the_performance_causal","causal_sequence","","","","3","6","9","1"
"","","","","","html-keyboard-response","75","681754","0.0-59.0-0.0","355ABD008A5543ED8DEC8FBBA70942B6","019dace2-3388-7d83-9320-cc0f11206161","019dace1-3b72-7c36-99cf-d8dc6e2d3275","","null","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_3.png"" class=""small-image"">
                                <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_7.png"" class=""small-image"">
                            </div>","null","","","","","","","","","",""
"","","","","","html-button-response","76","713493","0.0-59.0-1.0","355ABD008A5543ED8DEC8FBBA70942B6","019dace2-3388-7d83-9320-cc0f11206161","019dace1-3b72-7c36-99cf-d8dc6e2d3275","","31731","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_3.png"" class=""small-image"">
                                <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_7.png"" class=""small-image"">
                            </div>","1","part3_choice_neighbors","visiting_cities_semantic","semantic_sequence","","","","2","5","7","1"
"","","","","","html-keyboard-response","77","716499","0.0-60.0-0.0","355ABD008A5543ED8DEC8FBBA70942B6","019dace2-3388-7d83-9320-cc0f11206161","019dace1-3b72-7c36-99cf-d8dc6e2d3275","","null","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_7.png"" class=""small-image"">
                                <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_1.png"" class=""small-image"">
                            </div>","null","","","","","","","","","",""
"","","","","","html-button-response","78","725409","0.0-60.0-1.0","355ABD008A5543ED8DEC8FBBA70942B6","019dace2-3388-7d83-9320-cc0f11206161","019dace1-3b72-7c36-99cf-d8dc6e2d3275","","8902","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_7.png"" class=""small-image"">
                                <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_1.png"" class=""small-image"">
                            </div>","0","part3_choice_neighbors","saving_a_cat_causal","causal_sequence","","","","3","4","7","1"
"","","","","","html-keyboard-response","79","728417","0.0-61.0-0.0","355ABD008A5543ED8DEC8FBBA70942B6","019dace2-3388-7d83-9320-cc0f11206161","019dace1-3b72-7c36-99cf-d8dc6e2d3275","","null","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_7.png"" class=""small-image"">
                                <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_5.png"" class=""small-image"">
                            </div>","null","","","","","","","","","",""
"","","","","","html-button-response","80","757277","0.0-61.0-1.0","355ABD008A5543ED8DEC8FBBA70942B6","019dace2-3388-7d83-9320-cc0f11206161","019dace1-3b72-7c36-99cf-d8dc6e2d3275","","28854","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_7.png"" class=""small-image"">
                                <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_5.png"" class=""small-image"">
                            </div>","0","part3_choice_neighbors","the_performance_causal","causal_sequence","","","","1","6","7","1"
"","","","","","html-keyboard-response","81","760280","0.0-62.0-0.0","355ABD008A5543ED8DEC8FBBA70942B6","019dace2-3388-7d83-9320-cc0f11206161","019dace1-3b72-7c36-99cf-d8dc6e2d3275","","null","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_6.png"" class=""small-image"">
                                <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_4.png"" class=""small-image"">
                            </div>","null","","","","","","","","","",""
"","","","","","html-button-response","82","770389","0.0-62.0-1.0","355ABD008A5543ED8DEC8FBBA70942B6","019dace2-3388-7d83-9320-cc0f11206161","019dace1-3b72-7c36-99cf-d8dc6e2d3275","","10108","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_6.png"" class=""small-image"">
                                <img src=""images/semantic_sequence/physical_activity_semantic/physical_activity_semantic_4.png"" class=""small-image"">
                            </div>","0","part3_choice_neighbors","physical_activity_semantic","semantic_sequence","","","","1","5","6","1"
"","","","","","html-keyboard-response","83","773396","0.0-63.0-0.0","355ABD008A5543ED8DEC8FBBA70942B6","019dace2-3388-7d83-9320-cc0f11206161","019dace1-3b72-7c36-99cf-d8dc6e2d3275","","null","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_2.png"" class=""small-image"">
                                <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_6.png"" class=""small-image"">
                            </div>","null","","","","","","","","","",""
"","","","","","html-button-response","84","777885","0.0-63.0-1.0","355ABD008A5543ED8DEC8FBBA70942B6","019dace2-3388-7d83-9320-cc0f11206161","019dace1-3b72-7c36-99cf-d8dc6e2d3275","","4483","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_2.png"" class=""small-image"">
                                <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_6.png"" class=""small-image"">
                            </div>","1","part3_choice_neighbors","saving_a_cat_causal","causal_sequence","","","","2","4","6","1"
"","","","","","html-keyboard-response","85","780895","0.0-64.0-0.0","355ABD008A5543ED8DEC8FBBA70942B6","019dace2-3388-7d83-9320-cc0f11206161","019dace1-3b72-7c36-99cf-d8dc6e2d3275","","null","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/causal_sequence/package_causal/package_causal_2.png"" class=""small-image"">
                                <img src=""images/causal_sequence/package_causal/package_causal_6.png"" class=""small-image"">
                            </div>","null","","","","","","","","","",""
"","","","","","html-button-response","86","799386","0.0-64.0-1.0","355ABD008A5543ED8DEC8FBBA70942B6","019dace2-3388-7d83-9320-cc0f11206161","019dace1-3b72-7c36-99cf-d8dc6e2d3275","","18486","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/causal_sequence/package_causal/package_causal_2.png"" class=""small-image"">
                                <img src=""images/causal_sequence/package_causal/package_causal_6.png"" class=""small-image"">
                            </div>","0","part3_choice_neighbors","package_causal","causal_sequence","","","","2","4","2","0"
"","","","","","html-keyboard-response","87","802388","0.0-65.0-0.0","355ABD008A5543ED8DEC8FBBA70942B6","019dace2-3388-7d83-9320-cc0f11206161","019dace1-3b72-7c36-99cf-d8dc6e2d3275","","null","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_6.png"" class=""small-image"">
                                <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_4.png"" class=""small-image"">
                            </div>","null","","","","","","","","","",""
"","","","","","html-button-response","88","818571","0.0-65.0-1.0","355ABD008A5543ED8DEC8FBBA70942B6","019dace2-3388-7d83-9320-cc0f11206161","019dace1-3b72-7c36-99cf-d8dc6e2d3275","","16180","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_6.png"" class=""small-image"">
                                <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_4.png"" class=""small-image"">
                            </div>","0","part3_choice_neighbors","visiting_cities_semantic","semantic_sequence","","","","1","5","6","1"
"","","","","","html-keyboard-response","89","821573","0.0-66.0-0.0","355ABD008A5543ED8DEC8FBBA70942B6","019dace2-3388-7d83-9320-cc0f11206161","019dace1-3b72-7c36-99cf-d8dc6e2d3275","","null","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/causal_sequence/coin_causal/coin_causal_5.png"" class=""small-image"">
                                <img src=""images/causal_sequence/coin_causal/coin_causal_3.png"" class=""small-image"">
                            </div>","null","","","","","","","","","",""
"","","","","","html-button-response","90","828476","0.0-66.0-1.0","355ABD008A5543ED8DEC8FBBA70942B6","019dace2-3388-7d83-9320-cc0f11206161","019dace1-3b72-7c36-99cf-d8dc6e2d3275","","6901","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/causal_sequence/coin_causal/coin_causal_5.png"" class=""small-image"">
                                <img src=""images/causal_sequence/coin_causal/coin_causal_3.png"" class=""small-image"">
                            </div>","0","part3_choice_neighbors","coin_causal","causal_sequence","","","","1","4","5","1"
"","","","","","html-keyboard-response","91","831479","0.0-67.0-0.0","355ABD008A5543ED8DEC8FBBA70942B6","019dace2-3388-7d83-9320-cc0f11206161","019dace1-3b72-7c36-99cf-d8dc6e2d3275","","null","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/semantic_sequence/housework_semantic/housework_semantic_9.png"" class=""small-image"">
                                <img src=""images/semantic_sequence/housework_semantic/housework_semantic_3.png"" class=""small-image"">
                            </div>","null","","","","","","","","","",""
"","","","","","html-button-response","92","843607","0.0-67.0-1.0","355ABD008A5543ED8DEC8FBBA70942B6","019dace2-3388-7d83-9320-cc0f11206161","019dace1-3b72-7c36-99cf-d8dc6e2d3275","","12126","
                            <div style=""font-family: Arial; margin-bottom: 20px;""><h3>Which image is worth <b>more money</b>?</h3></div>
                            <div class=""stimulus-container"" style=""display: flex; width: 800px; justify-content: center; gap: 30px;"">
                                <img src=""images/semantic_sequence/housework_semantic/housework_semantic_9.png"" class=""small-image"">
                                <img src=""images/semantic_sequence/housework_semantic/housework_semantic_3.png"" class=""small-image"">
                            </div>","0","part3_choice_neighbors","housework_semantic","semantic_sequence","","","","3","6","9","1"
