"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","presentation_order","valuable_image_index","reward_type","correct_choice","target_X","l_dist","r_dist","chosen_image_index","selected_after_X"
"","","","","","html-keyboard-response","130","469328","0.0-130.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_5.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","131","469676","0.0-131.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","346","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","5","the_performance_causal","causal_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","132","474678","0.0-132.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_6.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","133","475014","0.0-133.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","334","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_6.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","6","the_performance_causal","causal_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","134","480016","0.0-134.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_7.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","135","480429","0.0-135.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","411","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_7.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","7","the_performance_causal","causal_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","136","485431","0.0-136.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_8.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","137","485890","0.0-137.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","457","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_8.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","8","the_performance_causal","causal_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","138","490891","0.0-138.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_9.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","139","491560","0.0-139.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","668","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_9.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","9","the_performance_causal","causal_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","140","496563","0.0-140.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_ten.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","141","497020","0.0-141.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","456","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_ten.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","ten","the_performance_causal","causal_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","142","502023","0.0-142.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","143","507026","0.0-143.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/housework_semantic/housework_semantic_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","144","507733","0.0-144.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","706","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/housework_semantic/housework_semantic_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","housework_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","145","512735","0.0-145.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/housework_semantic/housework_semantic_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","146","513596","0.0-146.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","859","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/housework_semantic/housework_semantic_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","2","housework_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","147","518598","0.0-147.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/housework_semantic/housework_semantic_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","148","519116","0.0-148.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","516","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/housework_semantic/housework_semantic_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","3","housework_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","149","524119","0.0-149.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/housework_semantic/housework_semantic_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","150","524541","0.0-150.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","421","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/housework_semantic/housework_semantic_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","4","housework_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","151","529544","0.0-151.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/housework_semantic/housework_semantic_5.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","152","529930","0.0-152.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","385","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/housework_semantic/housework_semantic_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","5","housework_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","153","534933","0.0-153.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/housework_semantic/housework_semantic_6.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","154","535286","0.0-154.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","352","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/housework_semantic/housework_semantic_6.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","6","housework_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","155","540289","0.0-155.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/housework_semantic/housework_semantic_7.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","156","540683","0.0-156.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","392","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/housework_semantic/housework_semantic_7.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","7","housework_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","157","545686","0.0-157.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/housework_semantic/housework_semantic_8.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","158","546050","0.0-158.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","362","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/housework_semantic/housework_semantic_8.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","8","housework_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","159","551053","0.0-159.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/housework_semantic/housework_semantic_9.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","160","551411","0.0-160.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","358","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/housework_semantic/housework_semantic_9.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","9","housework_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","161","556415","0.0-161.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/housework_semantic/housework_semantic_ten.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","162","556992","0.0-162.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","576","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/housework_semantic/housework_semantic_ten.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","ten","housework_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","163","561994","0.0-163.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","164","566997","0.0-164.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/coin_causal/coin_causal_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","165","567442","0.0-165.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","444","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/coin_causal/coin_causal_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","coin_causal","causal_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","166","572444","0.0-166.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/coin_causal/coin_causal_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","167","572816","0.0-167.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","370","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/coin_causal/coin_causal_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","2","coin_causal","causal_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","168","577818","0.0-168.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/coin_causal/coin_causal_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","169","578196","0.0-169.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","377","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/coin_causal/coin_causal_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","3","coin_causal","causal_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","170","583199","0.0-170.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/coin_causal/coin_causal_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","171","583542","0.0-171.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","342","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/coin_causal/coin_causal_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","4","coin_causal","causal_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","172","588544","0.0-172.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/coin_causal/coin_causal_5.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","173","588905","0.0-173.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","360","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/coin_causal/coin_causal_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","5","coin_causal","causal_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","174","593907","0.0-174.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/coin_causal/coin_causal_6.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","175","594597","0.0-175.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","688","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/coin_causal/coin_causal_6.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","6","coin_causal","causal_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","176","599600","0.0-176.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/coin_causal/coin_causal_7.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","177","600049","0.0-177.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","448","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/coin_causal/coin_causal_7.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","7","coin_causal","causal_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","178","605052","0.0-178.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/coin_causal/coin_causal_8.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","179","605824","0.0-179.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","771","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/coin_causal/coin_causal_8.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","8","coin_causal","causal_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","180","610827","0.0-180.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/coin_causal/coin_causal_9.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","181","611553","0.0-181.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","726","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/coin_causal/coin_causal_9.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","9","coin_causal","causal_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","182","616556","0.0-182.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/coin_causal/coin_causal_ten.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","183","617074","0.0-183.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","517","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/coin_causal/coin_causal_ten.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","ten","coin_causal","causal_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","184","622077","0.0-184.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","185","627080","0.0-185.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","186","627515","0.0-186.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","434","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","self_care_activities_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","187","632518","0.0-187.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","188","632939","0.0-188.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","419","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","2","self_care_activities_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","189","637941","0.0-189.0","981B57AC3B6E4421967CFEAF21561509","019d6659-470b-71b8-89a0-85b9e8f168cf","019d6630-2071-75cb-8026-6699844a2719","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/self_care_activities_semantic/self_care_activities_semantic_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
