"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","view_history","rt","stimulus","response","task","image_index","folder","sequence_type","presentation_order","valuable_image_index","reward_type","distance_from_x","valuable_folder","neutral_folder","chosen_valuable","v_index","n_index"
"","","","","","html-button-response","263","875768","0.0-263.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","1102","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_8.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","8","visiting_cities_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","264","880773","0.0-264.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_9.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","265","881714","0.0-265.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","938","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_9.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","9","visiting_cities_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","266","886721","0.0-266.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_ten.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","267","887452","0.0-267.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","730","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/visiting_cities_semantic/visiting_cities_semantic_ten.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","ten","visiting_cities_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","268","892468","0.0-268.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","269","897472","0.0-269.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","270","898268","0.0-270.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","795","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","the_performance_causal","causal_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","271","903280","0.0-271.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","272","904579","0.0-272.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","1297","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","2","the_performance_causal","causal_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","273","909592","0.0-273.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","274","910419","0.0-274.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","825","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","3","the_performance_causal","causal_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","275","915420","0.0-275.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","276","916534","0.0-276.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","1112","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","4","the_performance_causal","causal_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","277","921550","0.0-277.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_5.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","278","922702","0.0-278.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","1151","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","5","the_performance_causal","causal_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","279","927707","0.0-279.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_6.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","280","929220","0.0-280.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","1511","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_6.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","6","the_performance_causal","causal_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","281","934222","0.0-281.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_7.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","282","935967","0.0-282.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","1743","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_7.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","7","the_performance_causal","causal_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","283","940976","0.0-283.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_8.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","284","942246","0.0-284.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","1268","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_8.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","8","the_performance_causal","causal_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","285","947254","0.0-285.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_9.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","286","948779","0.0-286.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","1524","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_9.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","9","the_performance_causal","causal_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","287","953791","0.0-287.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_ten.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","288","954930","0.0-288.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","1137","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/the_performance_causal/the_performance_causal_ten.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","ten","the_performance_causal","causal_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","289","959937","0.0-289.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","290","964946","0.0-290.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","291","966223","0.0-291.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","1275","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","maintaining_a_car_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","292","971228","0.0-292.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","293","972334","0.0-293.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","1105","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","2","maintaining_a_car_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","294","977348","0.0-294.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","295","978068","0.0-295.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","719","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","3","maintaining_a_car_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","296","983085","0.0-296.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","297","983851","0.0-297.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","765","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","4","maintaining_a_car_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","298","988859","0.0-298.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_5.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","299","989719","0.0-299.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","858","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_5.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","5","maintaining_a_car_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","300","994733","0.0-300.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_6.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","301","995449","0.0-301.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","714","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_6.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","6","maintaining_a_car_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","302","1000453","0.0-302.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_7.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","303","1001521","0.0-303.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","1066","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_7.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","7","maintaining_a_car_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","304","1006522","0.0-304.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_8.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","305","1007994","0.0-305.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","1469","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_8.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","8","maintaining_a_car_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","306","1013008","0.0-306.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_9.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","307","1013878","0.0-307.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","868","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_9.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","9","maintaining_a_car_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","308","1018889","0.0-308.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_ten.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","309","1019867","0.0-309.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","976","
                <div class=""stimulus-container"">
                    <img src=""images/semantic_sequence/maintaining_a_car_semantic/maintaining_a_car_semantic_ten.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","ten","maintaining_a_car_semantic","semantic_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","310","1024883","0.0-310.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","<div style=""background-color: white; width: 100vw; height: 100vh;""></div>","null","","","","","","","","","","","","",""
"","","","","","html-keyboard-response","311","1029895","0.0-311.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_1.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","312","1030781","0.0-312.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","884","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_1.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","1","saving_a_cat_causal","causal_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","313","1035784","0.0-313.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_2.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","314","1036872","0.0-314.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","1086","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_2.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","2","saving_a_cat_causal","causal_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","315","1041876","0.0-315.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_3.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","316","1042586","0.0-316.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","708","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_3.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","1","main_experiment_trial","3","saving_a_cat_causal","causal_sequence","chronological","","","","","","","",""
"","","","","","html-keyboard-response","317","1047601","0.0-317.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","null","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_4.png"" class=""exp-image"">
                    <div class=""question-area""></div> 
                </div>","null","","","","","","","","","","","","",""
"","","","","","html-button-response","318","1048575","0.0-318.0","5780238E6BEF4A5EB91BD4A1F068DC59","019d6082-3202-7370-b3c3-bee3bd7e2233","019d606a-43fe-787b-844e-eb4d01ea1402","","972","
                <div class=""stimulus-container"">
                    <img src=""images/causal_sequence/saving_a_cat_causal/saving_a_cat_causal_4.png"" class=""exp-image"">
                    <div class=""question-area"">
                        <p style=""font-size: 20px; font-weight: bold; margin: 0;"">Is there a person in this image?</p>
                    </div>
                </div>","0","main_experiment_trial","4","saving_a_cat_causal","causal_sequence","chronological","","","","","","","",""
